상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,엑스좌표_값,와이좌표_값,자치구_코드,자치구_코드_명,행정동_코드,행정동_코드_명,영역_면적,경도,위도
A,골목상권,3110724,금천구립가산도서관,190323,441521,11545,금천구,11545510,가산동,64563,126.89138811461656,37.475821187641536
A,골목상권,3110725,가산동주민센터,190311,442041,11545,금천구,11545510,가산동,39903,126.89124556849984,37.48050626329509
A,골목상권,3110803,신길2동우편취급국,192220,445910,11560,영등포구,11560515,영등포본동,97248,126.91278732923551,37.51538404515448
A,골목상권,3110804,신풍역 1번,192291,444455,11560,영등포구,11560680,신길6동,83571,126.91360579716093,37.50227514924827
A,골목상권,3110805,신길새마을금고신길4동지점,192281,445152,11560,영등포구,11560660,신길4동,27917,126.91348533206131,37.50855501301469
A,골목상권,3110733,금천어울림복지센터,190931,439912,11545,금천구,11545670,시흥1동,36821,126.89828161650318,37.46133026990585
A,골목상권,3110734,금천파출소,191062,439366,11545,금천구,11545670,시흥1동,16742,126.89976897782422,37.45641207420013
A,골목상권,3110735,말미고개,191078,440370,11545,금천구,11545620,독산2동,180092,126.89993757932744,37.46545830306607
A,골목상권,3110736,독산119안전센터,191226,440910,11545,금천구,11545640,독산4동,124454,126.90160404477388,37.47032514156667
A,골목상권,3110755,동일여자고등학교,192287,439057,11545,금천구,11545680,시흥2동,59664,126.91361754024877,37.45363907820894
A,골목상권,3110756,문래중학교,189708,447052,11560,영등포구,11560610,양평1동,49828,126.88435758235164,37.525648632635566
A,골목상권,3110757,양평역 2번,189756,447266,11560,영등포구,11560610,양평1동,73590,126.88489759144773,37.52757729454248
A,골목상권,3110758,문래소공원,189992,446829,11560,영등포구,11560605,문래동,38867,126.887573449772,37.52364256109181
A,골목상권,3110807,신길역 3번,192385,446482,11560,영등포구,11560535,영등포동,44675,126.91464769987472,37.52053912338365
A,골목상권,3110774,당산반도유보라팰리스아파트,191142,447658,11560,영등포구,11560560,당산2동,35052,126.900572667272,37.53112362753453
A,골목상권,3110775,대동초등학교,191264,443608,11560,영등포구,11560710,대림2동,35075,126.90200137853836,37.494634485760855
A,골목상권,3110776,도신초등학교,191374,444236,11560,영등포구,11560720,대림3동,113740,126.9032378490102,37.50029379310293
A,골목상권,3110643,강서구다솔마을,183982,450681,11500,강서구,11500620,공항동,127210,126.81950162472586,37.55826346013672
A,골목상권,3110644,신광명마을,184449,449781,11500,강서구,11500611,발산1동,121040,126.82480609715596,37.55016261447899
A,골목상권,3110645,우장산역 4번,185289,450314,11500,강서구,11500611,발산1동,180103,126.8343011397078,37.55497871657285
A,골목상권,3110790,대림1동주민센터,191730,444244,11560,영등포구,11560670,신길5동,115306,126.90726372633374,37.50036915342551
A,골목상권,3110791,신풍역 3번,191799,444488,11560,영등포구,11560670,신길5동,21697,126.90804130074956,37.50256820682152
A,골목상권,3110792,영등포역 2번,191832,445827,11560,영등포구,11560585,도림동,129915,126.90839952187775,37.514632840946
A,골목상권,3110809,장훈고등학교,192541,445881,11560,영등포구,11560515,영등포본동,31824,126.91641851408346,37.51512542805487
A,골목상권,3110653,화곡역 2번,185990,449471,11500,강서구,11500615,우장산동,122821,126.84225060758357,37.54739436120303
A,골목상권,3110608,신월2동주민센터,186375,447299,11470,양천구,11470570,신월2동,199259,126.84664773615708,37.52783066176397
A,골목상권,3110609,신정네거리역 2번,186656,446922,11470,양천구,11470640,신정3동,48181,126.84983357466918,37.5244380492352
A,골목상권,3110699,덕의초등학교,187204,445195,11530,구로구,11530730,고척2동,55364,126.8560630377457,37.50888569430781
A,골목상권,3110700,고척초등학교,187387,444733,11530,구로구,11530720,고척1동,131905,126.85814076034764,37.50472562845619
A,골목상권,3110624,목동문화체육센터,188603,449088,11470,양천구,11470520,목2동,43801,126.87182527313848,37.54397974947792
A,골목상권,3110625,신정2동주민센터,188656,446559,11470,양천구,11470630,신정2동,100874,126.87246425885478,37.52119433341802
A,골목상권,3110626,양화초등학교,188812,449453,11470,양천구,11470520,목2동,127884,126.87418461558156,37.5472709346493
A,골목상권,3110654,까치산역 4번,185968,448182,11500,강서구,11500540,화곡1동,276225,126.84202639539409,37.535780279208026
A,골목상권,3110655,발산역 5번,186090,450860,11500,강서구,11500615,우장산동,121172,126.84335576200394,37.55991059182797
A,골목상권,3110562,연트럴파크(연남동주민센터),193227,451584,11440,마포구,11440710,연남동,96104,126.92412486724108,37.56651431655296
A,골목상권,3110563,상수역 3번,193303,449582,11440,마포구,11440655,서강동,37381,126.92500354908306,37.54847707560239
A,골목상권,3110751,난곡중학교,191767,442077,11545,금천구,11545630,독산3동,142894,126.9077065750842,37.48084483883408
A,골목상권,3110752,한울중학교,191944,440258,11545,금천구,11545700,시흥4동,160859,126.90972777383855,37.464457188214254
A,골목상권,3110684,서울공연예술고등학교,184965,444368,11530,구로구,11530790,수궁동,56085,126.83075655060264,37.50140057971716
A,골목상권,3110686,수궁동주민센터,185334,443922,11530,구로구,11530790,수궁동,191258,126.83493850978718,37.49738810012074
A,골목상권,3110707,구로창업지원센터,189343,445600,11530,구로구,11530510,신도림동,185688,126.88024961319567,37.51256203509325
A,골목상권,3110708,화원어린이공원,189501,444279,11530,구로구,11530530,구로2동,50397,126.88205567635224,37.50066170232111
A,골목상권,3110709,구로119안전센터,189526,443837,11530,구로구,11530530,구로2동,88217,126.88234472846788,37.49667958121237
A,골목상권,3110710,남구로역 3번,189736,443055,11530,구로구,11530530,구로2동,224117,126.88473045144649,37.48963614912451
A,골목상권,3110711,구로초등학교,189750,444136,11530,구로구,11530530,구로2동,157006,126.88487360796168,37.49937609067017
A,골목상권,3110712,남구로역 5번,189968,443117,11530,구로구,11530550,구로4동,83115,126.88735289139478,37.49019733202063
A,골목상권,3110668,화곡2동주민센터,187035,448118,11500,강서구,11500550,화곡2동,178678,126.85409981485093,37.53521933155263
A,골목상권,3110670,신곡초등학교,187264,448458,11500,강서구,11500570,화곡4동,146128,126.85668483083754,37.53828590384229
A,골목상권,3110726,금천철쭉어린이공원(금하마을),190327,439326,11545,금천구,11545610,독산1동,44361,126.89146232710648,37.45604422925332
A,골목상권,3110815,공군호텔,193118,445802,11560,영등포구,11560630,신길1동,182950,126.92294578845475,37.51441816302429
A,골목상권,3110816,대방역 6번,193249,446149,11560,영등포구,11560630,신길1동,92336,126.92442431815722,37.51754559358872
A,골목상권,3110737,금천세무서,191235,441904,11545,금천구,11545630,독산3동,84015,126.90169387440872,37.47928117983979
A,골목상권,3110738,문성초등학교,191269,441435,11545,금천구,11545630,독산3동,114069,126.90208386766274,37.47505580979528
A,골목상권,3110739,시흥3동 우편취급국,191402,437977,11545,금천구,11545690,시흥3동,20887,126.90362806318616,37.44390035937724
A,골목상권,3110713,구로보건소,190029,444650,11530,구로구,11530560,구로5동,250966,126.88802174098036,37.50401028669784
A,골목상권,3110759,문래예술촌(문래창작촌),190404,446148,11560,영등포구,11560605,문래동,299716,126.89224311313124,37.51751119662757
A,골목상권,3110760,선유도역 6번,190490,448546,11560,영등포구,11560620,양평2동,153365,126.89318466193542,37.5391178990827
A,골목상권,3110762,선유도역 1번,190523,448983,11560,영등포구,11560620,양평2동,342694,126.89355237192623,37.54305557085973
A,골목상권,3110612,신정역 5번,187264,447115,11470,양천구,11470650,신정4동,167833,126.85670822601584,37.52618559628817
A,골목상권,3110613,신정네거리역 4번,187307,446653,11470,양천구,11470620,신정1동,23861,126.85720269359142,37.522023607943446
A,골목상권,3110614,목동로데오거리,187652,447633,11470,양천구,11470650,신정4동,77332,126.8610888387574,37.53085803285598
A,골목상권,3110615,신서초등학교,187732,446840,11470,양천구,11470620,신정1동,31057,126.86200722401442,37.52371424013417
A,골목상권,3110616,양목초등학교,187814,447073,11470,양천구,11470650,신정4동,15723,126.8629309589973,37.52581464414237
A,골목상권,3110646,푸른들청소년도서관,185451,449406,11500,강서구,11500560,화곡3동,203547,126.83615258835546,37.54680033547638
A,골목상권,3110647,화곡역 5번,185643,448807,11500,강서구,11500540,화곡1동,210252,126.83833700205818,37.54140643817544
A,골목상권,3110648,양천향교역 7번,185683,451946,11500,강서구,11500603,가양1동,283983,126.83872809847632,37.56968903000767
A,골목상권,3110794,영동초등학교,191894,447582,11560,영등포구,11560560,당산2동,81298,126.90908130308893,37.53044583809408
A,골목상권,3110795,도림초등학교,191968,445494,11560,영등포구,11560650,신길3동,68722,126.90994149209024,37.51163372834001
A,골목상권,3110796,한림대학교한강성심병원,191951,447139,11560,영등포구,11560535,영등포동,24293,126.90973106024994,37.52645494113749
A,골목상권,3110797,KT대방빌딩,191953,444056,11560,영등포구,11560680,신길6동,8947,126.90978768541228,37.49867726289187
A,골목상권,3110596,서서울호수공원,185107,447773,11470,양천구,11470580,신월3동,118222,126.83229317572945,37.5320816745686
A,골목상권,3110597,신월1동주민센터,185143,448358,11470,양천구,11470560,신월1동,181005,126.83268858678694,37.537353045779376
A,골목상권,3110598,신월문화체육센터,185267,446690,11470,양천구,11470611,신월7동,105945,126.83412516558798,37.52232652530974
A,골목상권,3110599,신월1파출소,185318,447959,11470,양천구,11470560,신월1동,105116,126.83467662581845,37.53376091193591
A,골목상권,3110416,노원초등학교,205046,463673,11350,노원구,11350630,상계1동,92687,127.05798546568607,37.67544565849568
A,골목상권,3110417,월계역 3번,205127,459237,11350,노원구,11350570,월계2동,29842,127.05887288928028,37.63547799055093
A,골목상권,3110418,광운대학교 남단,205120,457577,11350,노원구,11350560,월계1동,88266,127.05878210922305,37.62052178367162
A,골목상권,3110465,연신내역 7번,192719,457984,11380,은평구,11380551,갈현1동,72295,126.91831068455556,37.62417332751712
A,골목상권,3110701,고척동성당,187600,445118,11530,구로구,11530730,고척2동,44097,126.86054317173256,37.508197358255885
A,골목상권,3110702,개봉초등학교,187521,443242,11530,구로구,11530760,개봉3동,91947,126.85968164838982,37.49129360374026
A,골목상권,3110627,신정롯데캐슬아파트,188832,446731,11470,양천구,11470630,신정2동,80881,126.8744525499513,37.5227462000632
A,골목상권,3110628,신목동역,189379,449524,11470,양천구,11470520,목2동,95041,126.88059974346724,37.547917381253214
A,골목상권,3110630,공항시장역 1번,183081,451771,11500,강서구,11500640,방화2동,187213,126.8092792292439,37.56806802548825
A,골목상권,3110631,방화초등학교,183212,452183,11500,강서구,11500640,방화2동,91895,126.81075256321168,37.57178248029073
A,골목상권,3110656,까치산역 3번,186119,447708,11500,강서구,11500540,화곡1동,201889,126.84374384004292,37.53151188085938
A,골목상권,3110657,양천향교역 5번,186180,451900,11500,강서구,11500603,가양1동,124877,126.8443546880678,37.569282199930974
A,골목상권,3110658,화곡초등학교,186389,449541,11500,강서구,11500590,화곡본동,65816,126.84676438118544,37.54803105607343
A,골목상권,3110659,화곡역 4번,186429,449017,11500,강서구,11500590,화곡본동,372788,126.84722675446608,37.543310469047626
A,골목상권,3110714,구로4동주민센터,190201,443547,11530,구로구,11530550,구로4동,140331,126.88998174822902,37.49407414072256
A,골목상권,3110727,독산역 1번 출입구,190387,440588,11545,금천구,11545610,독산1동,106562,126.8921238983924,37.46741551621975
A,골목상권,3110728,두산초등학교,190428,440885,11545,금천구,11545610,독산1동,50102,126.89258347727208,37.47009191997175
A,골목상권,3110729,가산동우체국,190558,442071,11545,금천구,11545510,가산동,85219,126.89403774151444,37.480779136385074
A,골목상권,3110777,구로세무서,191290,446070,11560,영등포구,11560605,문래동,45358,126.90226602738792,37.51681726688616
A,골목상권,3110753,시흥동 은행나무사거리,191899,438831,11545,금천구,11545710,시흥5동,177282,126.9092349151624,37.45159946474799
A,골목상권,3110754,삼성산자연공원(서울금천초등학교),191973,439318,11545,금천구,11545710,시흥5동,134370,126.9100658892399,37.45598800757488
A,골목상권,3110687,"천왕역 3번(오류2동주민센터, 서울오류남초등학교)",185673,443204,11530,구로구,11530780,오류2동,42464,126.83878610309544,37.49092429201826
A,골목상권,3110688,오류지구대,185730,444002,11530,구로구,11530770,오류1동,79928,126.83941509006092,37.49811512562774
A,골목상권,3110715,구로구민회관,190138,444205,11530,구로구,11530560,구로5동,40106,126.88926047377367,37.500002029293846
A,골목상권,3110716,구로나눔길,190166,443834,11530,구로구,11530530,구로2동,50788,126.88958211077492,37.49665962989143
A,골목상권,3110717,남구로역 2번,190184,442766,11530,구로구,11530595,가리봉동,206144,126.88979999279393,37.48703716106383
